0.018692,0.041179,0.135885,0.258864,0.713978,2.10021,6.53275,19.4672
0.009747,0.028613,0.094473,0.1431,0.307841,0.780433,2.43854,7.39409
0.018148,0.05524,0.181611,0.545708,1.81574,5.44707,18.1354,54.4394
0.012972,0.038751,0.129845,0.388607,1.29495,3.88111,12.9225,38.828
0.011243,0.032168,0.108213,0.318517,1.06286,3.18388,10.7248,31.893
0.005304,0.015929,0.05287,0.158817,0.530147,1.58994,5.30303,15.887
