1000,3000,10000,30000,100000,300000,1e+06,3e+06
1000,3000,10000,30000,100000,300000,1e+06,3e+06
1000,3000,10000,30000,100000,300000,1e+06,3e+06
1000,3000,10000,30000,100000,300000,1e+06,3e+06
1000,3000,10000,30000,100000,300000,1e+06,3e+06
1000,3000,10000,30000,100000,300000,1e+06,3e+06
