0.00538292 ,0.00721982 ,0.00526514 ,0.00232406 ,0.00166282 ,0.00181078 ,0.00137511
0.0049716 ,0.00233074 ,0.00416859 ,0.00184959 ,0.00419898 ,0.00370245 ,0.00138026
0.0100633 ,0.00314039 ,0.0052019 ,0.00282949 ,0.00186376 ,0.00136581 ,0.00449221
0.00611651 ,0.00255843 ,0.00453706 ,0.00225002 ,0.00196853 ,0.000552837 ,0.0027969
0.00299189 ,0.0053606 ,0.00198048 ,0.00123554 ,0.00268246 ,0.00223066 ,0.00139513
0.00395346 ,0.00257756 ,0.00402933 ,0.000638103 ,0.00081604 ,0.00114125 ,0.00106136
0.00474896 ,0.00536563 ,0.00170461 ,0.00138675 ,0.00172702 ,0.0060519 ,0.000575348
0.00397973 ,0.00217719 ,0.00149086 ,0.000780054 ,0.00299128 ,0.00136742 ,0.0014302
0.00369842 ,0.00230274 ,0.00213217 ,0.00205118 ,0.00169856 ,0.00417413 ,0.00110076
0.00292159 ,0.00235601 ,0.00412239 ,0.000910177 ,0.00186809 ,0.00171818 ,0.0011548
0.00239248 ,0.00372713 ,0.00183469 ,0.0032781 ,0.00109663 ,0.000735767 ,0.000960529
0.00398932 ,0.00165644 ,0.00233925 ,0.00221152 ,0.000985882 ,0.0015238 ,0.000595088
0.00337832 ,0.0025188 ,0.0018798 ,0.00319443 ,0.00139185 ,0.000446306 ,0.00443551
0.00416862 ,0.00520804 ,0.00225856 ,0.00146256 ,0.00152208 ,0.00281999 ,0.00103076
0.0132414 ,0.00182641 ,0.00355662 ,0.00112149 ,0.0019742 ,0.00129381 ,0.00462949
0.0114735 ,0.00214605 ,0.00213357 ,0.00102842 ,0.00115059 ,0.00162909 ,0.00113045
0.00451726 ,0.00270705 ,0.00223681 ,0.0056059 ,0.000860685 ,0.00100867 ,0.000823685
0.00419251 ,0.00190988 ,0.00628354 ,0.0356249 ,0.00241448 ,0.000998849 ,0.00434045
0.0044842 ,0.00320433 ,0.000999375 ,0.00161947 ,0.000465868 ,0.00198145 ,0.00146064
0.00315385 ,0.00396358 ,0.00248668 ,0.00319369 ,0.00349241 ,0.00199935 ,0.00135995
0.00349864 ,0.00556055 ,0.00252604 ,0.00157861 ,0.0012871 ,0.00168309 ,0.00148476
0.00333065 ,0.0012136 ,0.0025736 ,0.00255857 ,0.00103104 ,0.000991317 ,0.00103943
0.00470373 ,0.00540678 ,0.0014864 ,0.00760463 ,0.00128313 ,0.00549305 ,0.00924145
0.00318743 ,0.00199761 ,0.0022698 ,0.00266987 ,0.00189848 ,0.00209405 ,0.00140225
0.00459728 ,0.00199155 ,0.00131325 ,0.00199757 ,0.000960083 ,0.00096115 ,0.00107433
0.00293852 ,0.0112781 ,0.0186097 ,0.000794544 ,0.000706536 ,0.00115715 ,0.00176342
0.00570474 ,0.00655325 ,0.00140323 ,0.00100954 ,0.000809986 ,0.00145648 ,0.00173863
0.00348395 ,0.00835114 ,0.00129597 ,0.00349962 ,0.00262848 ,0.00141581 ,0.013622
0.00447289 ,0.00222989 ,0.00126668 ,0.00189367 ,0.00123368 ,0.00172856 ,0.00242215
0.00568391 ,0.00267362 ,0.00191194 ,0.00613234 ,0.00120203 ,0.0356243 ,0.00149889
0.00319034 ,0.00300514 ,0.00235405 ,0.00216702 ,0.00183165 ,0.00148921 ,0.00121
0.00540737 ,0.00274523 ,0.00448436 ,0.0023316 ,0.00197912 ,0.00156962 ,0.00122045
0.0103777 ,0.00724544 ,0.000915328 ,0.00191577 ,0.00153883 ,0.00247298 ,0.0024272
0.0059816 ,0.0024272 ,0.00137579 ,0.00146941 ,0.00259385 ,0.00137346 ,0.00163737
0.00180761 ,0.00268138 ,0.00177716 ,0.0019935 ,0.00268042 ,0.00235364 ,0.00293277
0.00284482 ,0.00371572 ,0.00261583 ,0.0017753 ,0.00176254 ,0.00145049 ,0.00216539
0.00262594 ,0.00113158 ,0.00156843 ,0.00288616 ,0.00181394 ,0.00133054 ,0.00228074
0.0293515 ,0.00154559 ,0.00154454 ,0.00515081 ,0.00147219 ,0.00169133 ,0.00185644
0.00527404 ,0.0071742 ,0.00370431 ,0.00151998 ,0.00658468 ,0.00272336 ,0.00406241
0.00268022 ,0.000928132 ,0.00295207 ,0.00132097 ,0.00218464 ,0.00234083 ,0.00157745
0.00998374 ,0.257646 ,0.00289492 ,0.00267952 ,0.00204504 ,0.00140625 ,0.0023587
0.00274747 ,0.00208819 ,0.0033599 ,0.00255927 ,0.00250516 ,0.00212206 ,0.00181863
0.00739398 ,0.00277616 ,0.002441 ,0.00160598 ,0.00214346 ,0.00988744 ,0.00556672
0.00214682 ,0.000493762 ,0.0058673 ,0.00146425 ,0.003331 ,0.00172184 ,0.00217264
0.00280026 ,0.00350686 ,0.00610917 ,0.00248549 ,0.00297002 ,0.00241437 ,0.00220703
0.00356353 ,0.00161822 ,0.00146403 ,0.00170246 ,0.00184246 ,0.0027126 ,0.00186398
0.00203751 ,0.00191674 ,0.00164563 ,0.00324747 ,0.00121622 ,0.00164539 ,0.00203188
0.00225841 ,0.00365246 ,0.00473178 ,0.00216491 ,0.00300056 ,0.00215368 ,0.00236917
0.00358636 ,0.0032372 ,0.0152891 ,0.00337946 ,0.0014546 ,0.00160337 ,0.00202157
0.00441438 ,0.00484092 ,0.00462382 ,0.00186161 ,0.00204426 ,0.00401256 ,0.00296055
