7.35164e+09
198.544
48.3696
20.9871
11.4009
6.98939
4.55549
3.11214
2.1871
1.55773
1.115
0.794611
0.561261
0.390614
0.26231
0.169092
0.100106
0.052618
0.0220608
0.00521525
3.32179e-13
0.00471526
0.0181561
0.0390505
0.0666767
0.100735
0.140543
0.183811
0.232432
0.286029
