110613
19.9592
10.0314
6.7713
5.16529
4.22755
3.61369
3.18944
2.891
2.66157
2.49102
2.35939
2.25916
2.18357
2.12321
2.07998
2.04709
2.02427
2.00964
2.002
2
2.00293
2.01011
2.02123
2.03562
2.05218
2.07108
2.09493
2.11874
2.14349
