1e-06,1e-05,0.0001,0.001,0.01,0.1,1,10,100
1e-06,1e-05,0.0001,0.001,0.01,0.1,1,10,100
1e-06,1e-05,0.0001,0.001,0.01,0.1,1,10,100
1e-06,1e-05,0.0001,0.001,0.01,0.1,1,10,100
