3.25569,3.20988,3.1589,3.24035,3.34754,3.28986,3.35551,3.11193,3.25389
3.21037,3.22321,3.21924,3.27051,3.24501,3.26007,3.24255,3.2246,3.25686
3.22605,3.24328,3.21439,3.22281,3.2377,3.23139,3.23997,3.23732,3.22739
3.23448,3.23442,3.23401,3.2347,3.23505,3.23702,3.23496,3.23852,3.23622
