0.143861,0.385445,1.25375,3.06185,10.0913,28.4248,94.3028,282.758
0.047452,0.146862,0.488645,0.779001,1.86376,4.79624,14.7855,46.1953
0.29068,0.872504,2.90781,8.70631,29.1223,87.0941,289.84,870.03
0.191054,0.570591,1.90132,5.69811,19.0001,56.9399,189.945,569.823
0.139844,0.420362,1.39933,4.18967,13.9805,42.0238,139.901,420.06
0.039732,0.119529,0.397698,1.19162,4.05128,11.9337,39.7269,119.588
