24151.5 ,25796.9 ,26617.9
48.3684 ,38.2582 ,43.3523
9.2215 ,7.90986 ,10.2092
6.65019 ,8.93035 ,7.34923
8.66019 ,28.448 ,12.6457
31.0385 ,18.8269 ,21.4836
16.3111 ,18.6617 ,27.0924
24.2883 ,32.0394 ,38.0018
