3.37729 ,3.38275 ,3.40542 ,3.34431 ,3.35018 ,3.37898
3.2264 ,3.23138 ,3.22974 ,3.24809 ,3.24043 ,3.23936
3.16888 ,3.178 ,3.18058 ,3.17135 ,3.16512 ,3.17365
3.16289 ,3.17996 ,3.15947 ,3.1603 ,3.16778 ,3.17798
3.20363 ,3.18682 ,3.20098 ,3.2769 ,3.19897 ,3.18666
3.24285 ,3.23154 ,3.23219 ,3.23905 ,3.23637 ,3.2353
