482.49 ,495.86 ,509.627
31.3966 ,29.8867 ,30.489
21.9653 ,21.9887 ,22.0314
20.7156 ,20.9256 ,20.7296
21.1212 ,21.4818 ,21.1246
22.4668 ,22.0575 ,22.1537
23.1837 ,23.5666 ,23.6394
24.6225 ,25.1992 ,24.8888
